away_season,away_event_date,away_nano,away_market,away_name,away_alias,away_points,away_epa_total,away_epa_offense_total,away_epa_offense_pass,away_epa_offense_rush,away_epa_defense_total,away_epa_defense_pass,away_epa_defense_rush,away_rush_att,away_rush_yds,away_rush_tds,away_pass_cmp,away_pass_att,away_pass_cmp_pct,away_pass_yds,away_pass_tds,away_pass_int,away_passer_rating,away_total_yds,away_times_sacked,away_yds_sacked_for,away_turnovers,away_penalties,away_penalty_yds,away_time_of_possession,away_boxscore_stats_link,away_home_away,away_days_since_last_game,away_short_rest
2016,2016-09-26,mLspw4gJNTQGN,Atlanta,Falcons,ATL,45,-13.0,12.19,2.81,8.38,-29.68,-14.86,-14.82,31,217,3,20,30,0.667,240,2,0,113.194,442,2,15,0,4,35,1646,https://www.pro-football-reference.com/boxscores/201609260nor.htm,away,8.0,False
2016,2016-10-09,mLspw4gJNTQGN,Atlanta,Falcons,ATL,23,-7.0,-1.15,-1.12,0.3,-1.87,-2.69,0.82,32,122,1,15,28,0.536,267,1,0,98.363,372,2,17,1,7,78,1732,https://www.pro-football-reference.com/boxscores/201610090den.htm,away,7.0,False
2016,2016-10-16,mLspw4gJNTQGN,Atlanta,Falcons,ATL,24,2.0,8.88,12.65,-4.56,-2.71,-2.63,-0.08,18,52,0,27,42,0.643,335,3,1,102.778,362,4,25,2,8,66,1791,https://www.pro-football-reference.com/boxscores/201610160sea.htm,away,7.0,False
2016,2016-11-03,mLspw4gJNTQGN,Atlanta,Falcons,ATL,43,-15.0,7.8,18.25,-11.18,-22.07,-21.96,-0.38,34,136,1,25,34,0.735,344,4,0,144.73,461,2,19,1,6,34,2008,https://www.pro-football-reference.com/boxscores/201611030tam.htm,away,4.0,True
2016,2016-11-13,mLspw4gJNTQGN,Atlanta,Falcons,ATL,15,8.0,2.75,1.31,4.37,5.49,4.21,0.62,13,48,0,18,33,0.545,267,1,1,78.725,303,2,12,1,8,67,1310,https://www.pro-football-reference.com/boxscores/201611130phi.htm,away,10.0,False
2016,2016-12-11,mLspw4gJNTQGN,Atlanta,Falcons,ATL,42,-28.0,-17.65,-18.72,0.73,-5.86,-8.54,2.68,25,66,1,18,30,0.6,237,3,0,118.333,286,2,17,0,5,40,1628,https://www.pro-football-reference.com/boxscores/201612110ram.htm,away,7.0,False
2016,2016-12-24,mLspw4gJNTQGN,Atlanta,Falcons,ATL,33,-17.0,-10.89,-16.5,5.35,-12.62,-10.27,-4.38,24,152,1,27,33,0.818,277,2,0,121.843,408,4,21,0,6,45,1965,https://www.pro-football-reference.com/boxscores/201612240car.htm,away,6.0,False
2017,2017-09-10,mLspw4gJNTQGN,Atlanta,Falcons,ATL,23,-6.0,4.93,-2.81,7.74,-12.91,-17.58,4.67,23,64,1,21,30,0.7,321,1,0,116.111,372,2,13,0,8,73,1834,https://www.pro-football-reference.com/boxscores/201709100chi.htm,away,14.0,False
2017,2017-09-24,mLspw4gJNTQGN,Atlanta,Falcons,ATL,30,-4.0,-0.21,2.25,-2.02,-2.82,1.8,-5.57,28,151,1,24,35,0.686,294,2,3,77.56,428,2,17,3,8,68,1955,https://www.pro-football-reference.com/boxscores/201709240det.htm,away,7.0,False
2017,2017-10-22,mLspw4gJNTQGN,Atlanta,Falcons,ATL,7,16.0,15.29,15.85,-0.3,-6.18,-2.54,-3.64,22,120,0,23,33,0.697,233,1,0,99.684,343,1,10,0,6,40,1555,https://www.pro-football-reference.com/boxscores/201710220nwe.htm,away,7.0,False
2017,2017-10-29,mLspw4gJNTQGN,Atlanta,Falcons,ATL,25,-6.0,0.84,11.22,-9.17,0.97,-11.94,12.91,32,140,0,18,29,0.621,254,2,0,113.29,386,1,8,2,6,68,1699,https://www.pro-football-reference.com/boxscores/201710290nyj.htm,away,7.0,False
2017,2017-11-05,mLspw4gJNTQGN,Atlanta,Falcons,ATL,17,3.0,-3.16,-2.37,-1.46,7.37,0.4,7.37,18,53,0,24,38,0.632,313,2,1,95.614,355,2,11,1,8,70,1628,https://www.pro-football-reference.com/boxscores/201711050car.htm,away,7.0,False
2017,2017-11-20,mLspw4gJNTQGN,Atlanta,Falcons,ATL,34,-3.0,3.48,-5.77,8.25,-13.29,-18.12,3.84,30,89,1,19,27,0.704,195,2,0,115.509,279,1,5,1,7,69,1821,https://www.pro-football-reference.com/boxscores/201711200sea.htm,away,8.0,False
2017,2017-12-18,mLspw4gJNTQGN,Atlanta,Falcons,ATL,24,-3.0,13.66,18.34,-3.34,-16.39,-8.47,-8.59,35,201,1,17,31,0.548,212,1,0,87.03,410,1,3,0,6,60,1995,https://www.pro-football-reference.com/boxscores/201712180tam.htm,away,11.0,False
2017,2017-12-24,mLspw4gJNTQGN,Atlanta,Falcons,ATL,13,10.0,-6.78,0.14,-6.92,13.63,-4.0,16.71,20,67,0,22,36,0.611,288,1,1,84.028,331,5,24,2,10,91,1572,https://www.pro-football-reference.com/boxscores/201712240nor.htm,away,6.0,False
2017,2018-01-06,mLspw4gJNTQGN,Atlanta,Falcons,ATL,26,-18.53,-4.61,-7.91,3.97,-2.21,-6.32,4.11,39,124,1,21,30,0.7,218,1,0,101.806,322,3,20,0,4,51,2255,https://www.pro-football-reference.com/boxscores/201801060ram.htm,away,6.0,False
2017,2018-01-13,mLspw4gJNTQGN,Atlanta,Falcons,ATL,10,5.0,8.88,16.73,-7.36,-0.03,-1.25,0.89,20,86,0,22,36,0.611,210,1,0,86.574,281,3,15,0,4,73,1674,https://www.pro-football-reference.com/boxscores/201801130phi.htm,away,7.0,False
2018,2018-09-06,mLspw4gJNTQGN,Atlanta,Falcons,ATL,12,6.0,-3.11,-8.47,3.7,7.26,2.61,4.32,18,74,1,21,43,0.488,251,0,1,57.413,299,4,26,1,15,135,1670,https://www.pro-football-reference.com/boxscores/201809060phi.htm,away,14.0,False
2018,2018-10-07,mLspw4gJNTQGN,Atlanta,Falcons,ATL,17,24.0,20.96,15.76,5.86,1.13,-1.72,1.51,19,62,1,31,45,0.689,305,1,0,95.139,324,6,43,1,7,75,1852,https://www.pro-football-reference.com/boxscores/201810070pit.htm,away,7.0,False
2018,2018-11-04,mLspw4gJNTQGN,Atlanta,Falcons,ATL,38,-24.0,6.19,3.67,1.86,-30.07,-23.97,-6.43,24,154,1,26,38,0.684,350,4,1,121.601,491,2,13,1,7,50,1976,https://www.pro-football-reference.com/boxscores/201811040was.htm,away,13.0,False
2018,2018-11-11,mLspw4gJNTQGN,Atlanta,Falcons,ATL,16,12.0,15.47,13.36,2.61,-1.81,-6.89,4.08,19,71,0,38,52,0.731,330,2,0,102.244,382,2,19,2,1,5,1883,https://www.pro-football-reference.com/boxscores/201811110cle.htm,away,7.0,False
2018,2018-11-22,mLspw4gJNTQGN,Atlanta,Falcons,ATL,17,14.0,11.04,9.57,1.8,2.35,-2.6,4.95,16,26,0,35,47,0.745,377,2,1,102.881,366,6,37,4,2,26,1859,https://www.pro-football-reference.com/boxscores/201811220nor.htm,away,4.0,True
2018,2018-12-09,mLspw4gJNTQGN,Atlanta,Falcons,ATL,20,8.0,11.83,4.68,8.41,-1.55,-7.4,4.85,24,107,0,28,42,0.667,262,3,1,97.52,344,2,25,2,13,101,1849,https://www.pro-football-reference.com/boxscores/201812090gnb.htm,away,7.0,False
2018,2018-12-23,mLspw4gJNTQGN,Atlanta,Falcons,ATL,24,-14.0,-10.77,-15.36,5.19,-9.76,-6.39,-2.14,21,194,0,15,26,0.577,239,3,0,126.923,427,1,6,2,4,41,1351,https://www.pro-football-reference.com/boxscores/201812230car.htm,away,7.0,False
2018,2018-12-30,mLspw4gJNTQGN,Atlanta,Falcons,ATL,34,-2.0,14.51,15.55,0.96,-14.62,-17.79,3.51,30,109,1,32,45,0.711,383,3,1,109.769,489,1,3,1,9,85,2086,https://www.pro-football-reference.com/boxscores/201812300tam.htm,away,7.0,False
2019,2019-09-08,mLspw4gJNTQGN,Atlanta,Falcons,ATL,12,17.0,11.05,10.25,1.8,1.83,-5.01,6.03,17,73,0,33,46,0.717,304,2,2,85.779,345,4,32,3,9,78,1813,https://www.pro-football-reference.com/boxscores/201909080min.htm,away,14.0,False
2019,2019-09-22,mLspw4gJNTQGN,Atlanta,Falcons,ATL,24,3.0,23.26,24.02,-2.93,-20.23,-20.84,-0.09,20,93,0,29,34,0.853,304,3,1,121.078,397,0,0,1,16,128,1717,https://www.pro-football-reference.com/boxscores/201909220clt.htm,away,7.0,False
2019,2019-10-06,mLspw4gJNTQGN,Atlanta,Falcons,ATL,32,22.0,40.69,38.72,4.92,-6.4,-8.43,1.37,20,57,1,32,46,0.696,330,3,1,102.627,373,2,14,1,7,63,1740,https://www.pro-football-reference.com/boxscores/201910060htx.htm,away,7.0,False
2019,2019-10-13,mLspw4gJNTQGN,Atlanta,Falcons,ATL,33,1.0,23.23,27.88,-4.65,-24.99,-25.3,-0.79,25,103,0,30,36,0.833,356,4,0,144.907,444,2,15,0,8,72,1967,https://www.pro-football-reference.com/boxscores/201910130crd.htm,away,7.0,False
2019,2019-11-10,mLspw4gJNTQGN,Atlanta,Falcons,ATL,26,-17.0,-10.99,-10.97,1.5,-5.44,-5.66,-1.13,34,143,0,20,35,0.571,182,2,1,78.512,317,1,8,1,7,48,2026,https://www.pro-football-reference.com/boxscores/201911100nor.htm,away,14.0,False
2019,2019-11-17,mLspw4gJNTQGN,Atlanta,Falcons,ATL,29,-25.0,-19.3,-14.8,-3.82,-6.14,-14.95,6.81,26,54,1,22,32,0.688,314,1,0,110.677,349,3,19,0,3,20,1886,https://www.pro-football-reference.com/boxscores/201911170car.htm,away,7.0,False
2019,2019-12-15,mLspw4gJNTQGN,Atlanta,Falcons,ATL,29,-7.0,2.84,7.25,-3.42,-7.04,-12.68,3.16,20,89,1,25,39,0.641,210,2,0,95.032,290,2,9,1,11,98,1752,https://www.pro-football-reference.com/boxscores/201912150sfo.htm,away,7.0,False
2019,2019-12-29,mLspw4gJNTQGN,Atlanta,Falcons,ATL,28,-8.0,-5.96,-5.0,0.04,8.27,3.68,6.05,30,87,0,30,51,0.588,313,1,0,83.211,373,6,27,1,5,53,2182,https://www.pro-football-reference.com/boxscores/201912290tam.htm,away,7.0,False
2020,2020-09-20,mLspw4gJNTQGN,Atlanta,Falcons,ATL,39,1.0,17.31,17.77,2.21,-13.66,-18.33,1.66,34,113,0,24,37,0.649,273,4,0,122.917,380,1,6,0,8,51,2028,https://www.pro-football-reference.com/boxscores/202009200dal.htm,away,7.0,False
2020,2020-10-05,mLspw4gJNTQGN,Atlanta,Falcons,ATL,16,14.0,19.46,28.4,-8.94,-5.57,-3.12,-2.97,25,78,2,28,39,0.718,285,0,0,92.361,327,4,36,0,3,23,1822,https://www.pro-football-reference.com/boxscores/202010050gnb.htm,away,8.0,False
2020,2020-10-18,mLspw4gJNTQGN,Atlanta,Falcons,ATL,40,-19.0,0.99,5.63,-4.64,-20.17,-34.01,13.05,37,99,0,30,40,0.75,371,4,0,136.562,462,2,8,1,5,25,2407,https://www.pro-football-reference.com/boxscores/202010180min.htm,away,7.0,False
2020,2020-10-29,mLspw4gJNTQGN,Atlanta,Falcons,ATL,25,-8.0,2.21,2.65,-0.44,-15.4,-12.2,-3.13,36,131,2,21,30,0.7,281,0,1,85.556,401,2,11,1,6,63,2190,https://www.pro-football-reference.com/boxscores/202010290car.htm,away,4.0,True
2020,2020-11-22,mLspw4gJNTQGN,Atlanta,Falcons,ATL,9,15.0,12.49,7.27,4.55,4.08,1.9,1.18,14,52,0,19,37,0.514,232,0,2,48.48,248,8,36,2,7,53,1579,https://www.pro-football-reference.com/boxscores/202011220nor.htm,away,14.0,False
2020,2020-12-13,mLspw4gJNTQGN,Atlanta,Falcons,ATL,17,3.0,10.14,11.09,-0.62,-5.82,-4.26,-1.56,20,70,0,22,33,0.667,263,2,3,73.169,319,2,14,3,4,35,1545,https://www.pro-football-reference.com/boxscores/202012130sdg.htm,away,7.0,False
2020,2020-12-27,mLspw4gJNTQGN,Atlanta,Falcons,ATL,14,3.0,5.3,0.69,4.93,-5.95,-10.29,2.89,23,90,0,27,35,0.771,300,2,0,121.131,367,4,23,1,7,45,1992,https://www.pro-football-reference.com/boxscores/202012270kan.htm,away,7.0,False
2020,2021-01-03,mLspw4gJNTQGN,Atlanta,Falcons,ATL,27,17.0,29.28,28.71,0.57,-10.53,-12.28,2.48,26,127,1,29,44,0.659,265,2,0,97.254,385,1,7,2,4,48,1992,https://www.pro-football-reference.com/boxscores/202101030tam.htm,away,7.0,False
2021,2021-09-19,mLspw4gJNTQGN,Atlanta,Falcons,ATL,25,24.0,8.63,6.94,2.02,15.96,4.27,10.1,20,55,1,35,48,0.729,300,2,3,76.736,348,1,7,3,6,49,2011,https://www.pro-football-reference.com/boxscores/202109190tam.htm,away,7.0,False
2021,2021-09-26,mLspw4gJNTQGN,Atlanta,Falcons,ATL,17,-4.0,2.33,6.12,-3.13,-2.1,-7.62,5.52,20,69,0,27,36,0.75,243,2,0,111.227,296,3,16,1,4,28,1689,https://www.pro-football-reference.com/boxscores/202109260nyg.htm,away,7.0,False
2021,2021-10-24,mLspw4gJNTQGN,Atlanta,Falcons,ATL,30,-2.0,10.04,2.26,8.45,-10.55,-14.16,3.29,22,72,1,25,40,0.625,336,2,1,95.417,397,1,11,2,3,29,1522,https://www.pro-football-reference.com/boxscores/202110240mia.htm,away,14.0,False
2021,2021-11-07,mLspw4gJNTQGN,Atlanta,Falcons,ATL,27,-4.0,1.35,4.06,-0.03,-7.33,-17.15,9.82,25,34,1,23,30,0.767,343,2,0,135.833,366,2,11,0,6,76,1659,https://www.pro-football-reference.com/boxscores/202111070nor.htm,away,7.0,False
2021,2021-11-14,mLspw4gJNTQGN,Atlanta,Falcons,ATL,3,40.0,16.18,21.43,-4.92,22.4,19.91,2.16,24,103,0,10,27,0.37,131,0,3,13.58,214,2,20,3,6,41,1339,https://www.pro-football-reference.com/boxscores/202111140dal.htm,away,7.0,False
2021,2021-11-28,mLspw4gJNTQGN,Atlanta,Falcons,ATL,21,-8.0,-0.52,-1.64,1.79,-6.47,-4.49,-2.27,29,149,2,19,29,0.655,190,1,1,81.106,332,1,7,1,5,26,1852,https://www.pro-football-reference.com/boxscores/202111280jax.htm,away,10.0,False
2021,2021-12-12,mLspw4gJNTQGN,Atlanta,Falcons,ATL,29,-7.0,-5.38,-1.64,-3.06,-4.15,-7.79,0.75,36,128,1,19,28,0.679,190,1,0,98.81,318,0,0,1,6,60,2077,https://www.pro-football-reference.com/boxscores/202112120car.htm,away,7.0,False
2021,2021-12-19,mLspw4gJNTQGN,Atlanta,Falcons,ATL,13,18.0,20.53,14.98,6.03,9.41,3.69,6.62,23,62,0,19,32,0.594,236,1,0,92.708,275,3,23,1,4,29,1773,https://www.pro-football-reference.com/boxscores/202112190sfo.htm,away,7.0,False
2021,2022-01-02,mLspw4gJNTQGN,Atlanta,Falcons,ATL,15,13.0,12.95,-4.78,17.73,1.07,0.79,0.51,22,96,1,13,23,0.565,197,0,0,84.873,265,5,28,1,4,27,1433,https://www.pro-football-reference.com/boxscores/202201020buf.htm,away,7.0,False
2022,2022-09-18,mLspw4gJNTQGN,Atlanta,Falcons,ATL,27,5.0,8.46,7.6,1.53,3.49,-4.62,7.45,27,90,0,17,26,0.654,196,2,2,81.571,261,3,25,3,5,29,1776,https://www.pro-football-reference.com/boxscores/202209180ram.htm,away,7.0,False
2022,2022-09-25,mLspw4gJNTQGN,Atlanta,Falcons,ATL,27,-4.0,15.09,12.65,2.78,-20.84,-19.01,-2.5,31,179,2,13,20,0.65,229,1,1,99.792,386,3,22,2,2,15,1694,https://www.pro-football-reference.com/boxscores/202209250sea.htm,away,7.0,False
2022,2022-10-09,mLspw4gJNTQGN,Atlanta,Falcons,ATL,15,6.0,13.3,16.82,-2.78,-3.9,4.07,-7.55,31,151,1,14,25,0.56,147,1,0,86.583,261,5,37,0,6,55,1834,https://www.pro-football-reference.com/boxscores/202210090tam.htm,away,7.0,False
2022,2022-10-23,mLspw4gJNTQGN,Atlanta,Falcons,ATL,17,18.0,33.05,31.06,-0.12,-3.19,-2.28,-0.91,29,107,1,8,13,0.615,124,1,0,118.75,214,3,17,0,3,22,1615,https://www.pro-football-reference.com/boxscores/202210230cin.htm,away,7.0,False
2022,2022-11-10,mLspw4gJNTQGN,Atlanta,Falcons,ATL,15,10.0,2.11,0.61,4.25,6.14,3.91,-0.03,25,138,0,19,30,0.633,186,2,1,89.028,291,5,33,1,4,37,1548,https://www.pro-football-reference.com/boxscores/202211100car.htm,away,4.0,True
2022,2022-11-27,mLspw4gJNTQGN,Atlanta,Falcons,ATL,13,6.0,3.96,0.39,3.57,-1.62,5.91,-7.53,29,167,0,15,25,0.6,174,1,1,77.75,332,1,9,1,2,20,1611,https://www.pro-football-reference.com/boxscores/202211270was.htm,away,7.0,False
2022,2022-12-18,mLspw4gJNTQGN,Atlanta,Falcons,ATL,18,3.0,6.38,16.16,-6.19,-8.41,8.22,-15.24,39,231,2,13,26,0.5,97,0,0,59.295,320,4,8,1,3,30,1856,https://www.pro-football-reference.com/boxscores/202212180nor.htm,away,14.0,False
2022,2022-12-24,mLspw4gJNTQGN,Atlanta,Falcons,ATL,9,7.0,2.18,0.48,1.7,7.26,-0.7,7.96,33,115,0,22,33,0.667,218,0,0,85.164,327,2,6,1,5,48,1964,https://www.pro-football-reference.com/boxscores/202212240rav.htm,away,6.0,False
2023,2023-09-24,mLspw4gJNTQGN,Atlanta,Falcons,ATL,6,14.0,1.31,8.21,-6.9,15.09,10.3,3.89,20,44,0,21,38,0.553,201,0,0,70.175,183,7,62,1,4,24,1623,https://www.pro-football-reference.com/boxscores/202309240det.htm,away,7.0,False
2023,2023-10-01,mLspw4gJNTQGN,Atlanta,Falcons,ATL,7,16.0,0.72,8.1,-7.38,15.78,17.18,-1.62,22,127,0,19,31,0.613,191,1,2,62.702,287,4,31,3,3,50,1629,https://www.pro-football-reference.com/boxscores/202310010jax.htm,away,7.0,False
2023,2023-10-22,mLspw4gJNTQGN,Atlanta,Falcons,ATL,16,-3.0,-2.11,4.75,-4.81,0.8,-9.61,9.13,38,156,1,19,25,0.76,250,0,0,107.083,401,1,5,3,9,60,1799,https://www.pro-football-reference.com/boxscores/202310220tam.htm,away,7.0,False
2023,2023-10-29,mLspw4gJNTQGN,Atlanta,Falcons,ATL,23,5.0,4.14,5.03,-0.56,3.34,4.18,-1.17,26,140,1,20,34,0.588,246,1,0,91.054,342,6,44,1,3,15,1621,https://www.pro-football-reference.com/boxscores/202310290oti.htm,away,7.0,False
2023,2023-11-12,mLspw4gJNTQGN,Atlanta,Falcons,ATL,23,2.0,0.59,0.7,3.49,-4.7,-2.03,-4.67,41,184,2,12,21,0.571,94,1,0,84.226,254,3,24,0,4,43,1902,https://www.pro-football-reference.com/boxscores/202311120crd.htm,away,7.0,False
2023,2023-12-03,mLspw4gJNTQGN,Atlanta,Falcons,ATL,13,-5.0,-20.36,-13.07,-8.93,11.41,1.85,8.9,34,90,0,12,27,0.444,121,1,0,70.139,194,3,17,0,6,55,1774,https://www.pro-football-reference.com/boxscores/202312030nyj.htm,away,7.0,False
2023,2023-12-17,mLspw4gJNTQGN,Atlanta,Falcons,ATL,7,2.0,-9.24,-0.1,-8.15,10.46,-6.23,15.94,31,52,0,12,20,0.6,152,1,1,79.583,204,0,0,2,4,25,1564,https://www.pro-football-reference.com/boxscores/202312170car.htm,away,7.0,False
2023,2023-12-31,mLspw4gJNTQGN,Atlanta,Falcons,ATL,17,20.0,10.27,4.48,6.45,4.29,13.15,-5.49,24,134,1,13,33,0.394,180,1,4,28.157,307,2,7,4,1,15,1366,https://www.pro-football-reference.com/boxscores/202312310chi.htm,away,7.0,False
2023,2024-01-07,mLspw4gJNTQGN,Atlanta,Falcons,ATL,17,31.0,20.65,18.67,2.15,11.97,-1.72,17.46,25,78,0,25,34,0.735,318,2,2,97.426,389,1,7,3,8,75,1570,https://www.pro-football-reference.com/boxscores/202401070nor.htm,away,7.0,False
2024,2024-09-16,mLspw4gJNTQGN,Atlanta,Falcons,ATL,22,-1.0,7.13,-1.47,9.24,-8.72,-9.85,-0.87,28,152,0,20,29,0.69,241,2,0,117.17,385,1,8,0,3,40,1461,https://www.pro-football-reference.com/boxscores/202409160phi.htm,away,8.0,False
2024,2024-10-13,mLspw4gJNTQGN,Atlanta,Falcons,ATL,38,-12.17,-3.27,-1.53,-1.07,-12.46,-8.26,-9.03,38,198,3,19,30,0.633,225,1,0,97.222,423,0,0,1,5,45,1840,https://www.pro-football-reference.com/boxscores/202410130car.htm,away,10.0,False
2024,2024-10-27,mLspw4gJNTQGN,Atlanta,Falcons,ATL,31,-5.0,6.89,9.64,-1.06,-19.02,-17.6,-1.42,29,129,0,23,29,0.793,276,4,0,145.905,394,2,11,0,4,43,1646,https://www.pro-football-reference.com/boxscores/202410270tam.htm,away,7.0,False
2024,2024-11-10,mLspw4gJNTQGN,Atlanta,Falcons,ATL,17,3.0,3.82,8.64,-4.81,-12.88,-5.59,-8.28,32,181,2,23,38,0.605,306,0,1,75.11,468,3,19,1,6,45,2107,https://www.pro-football-reference.com/boxscores/202411100nor.htm,away,7.0,False
2024,2024-11-17,mLspw4gJNTQGN,Atlanta,Falcons,ATL,6,32.0,22.98,25.63,-1.99,7.97,-0.9,7.86,21,50,0,20,31,0.645,197,0,1,68.884,226,4,21,1,6,52,1795,https://www.pro-football-reference.com/boxscores/202411170den.htm,away,7.0,False
2024,2024-12-08,mLspw4gJNTQGN,Atlanta,Falcons,ATL,21,22.0,29.04,29.01,-0.13,-9.92,-4.58,-6.66,32,158,2,23,37,0.622,344,0,2,70.101,496,1,6,3,12,127,1895,https://www.pro-football-reference.com/boxscores/202412080min.htm,away,7.0,False
2024,2024-12-16,mLspw4gJNTQGN,Atlanta,Falcons,ATL,15,-6.0,-12.24,-5.75,-4.48,6.96,2.39,1.24,37,168,0,11,17,0.647,112,1,1,78.554,261,3,19,1,6,30,2032,https://www.pro-football-reference.com/boxscores/202412160rai.htm,away,8.0,False
2024,2024-12-29,mLspw4gJNTQGN,Atlanta,Falcons,ATL,24,6.0,14.05,2.63,12.08,-10.2,-6.32,-3.9,23,126,2,19,35,0.543,223,1,1,71.488,337,2,12,1,4,25,1546,https://www.pro-football-reference.com/boxscores/202412290was.htm,away,7.0,False
2015,2015-09-13,zyhFXj1nywrm1,Baltimore,Ravens,BAL,13,-6.0,-20.78,-17.24,-3.54,14.53,8.46,4.53,23,73,0,18,32,0.562,117,0,2,38.151,173,2,17,2,3,15,1363,https://www.pro-football-reference.com/boxscores/201509130den.htm,away,14.0,False
2015,2015-09-20,zyhFXj1nywrm1,Baltimore,Ravens,BAL,33,-4.0,22.74,13.87,7.2,-22.99,-20.97,-2.08,25,109,1,32,45,0.711,384,2,1,102.454,493,0,0,2,10,109,1827,https://www.pro-football-reference.com/boxscores/201509200rai.htm,away,7.0,False
2015,2015-10-01,zyhFXj1nywrm1,Baltimore,Ravens,BAL,23,3.0,-12.68,-10.36,-2.32,10.13,10.52,-1.58,39,191,1,21,34,0.618,186,1,1,73.897,356,5,21,2,4,30,2263,https://www.pro-football-reference.com/boxscores/201510010pit.htm,away,4.0,True
2015,2015-10-18,zyhFXj1nywrm1,Baltimore,Ravens,BAL,20,5.0,9.65,17.49,-6.19,-4.93,-6.02,1.1,22,77,0,33,53,0.623,343,2,2,77.791,420,0,0,2,3,15,1987,https://www.pro-football-reference.com/boxscores/201510180sfo.htm,away,7.0,False
2015,2015-10-26,zyhFXj1nywrm1,Baltimore,Ravens,BAL,18,-8.0,-1.0,2.07,-3.41,-13.41,-14.46,0.72,16,55,1,26,40,0.65,252,1,1,80.417,276,3,31,2,9,64,1824,https://www.pro-football-reference.com/boxscores/201510260crd.htm,away,8.0,False
2015,2015-11-30,zyhFXj1nywrm1,Baltimore,Ravens,BAL,33,7.0,-3.79,-0.89,-1.24,-6.16,-6.29,-0.2,23,104,0,20,34,0.588,232,2,2,74.632,336,0,0,2,7,50,1770,https://www.pro-football-reference.com/boxscores/201511300cle.htm,away,8.0,False
2015,2015-12-06,zyhFXj1nywrm1,Baltimore,Ravens,BAL,13,-4.99,-10.66,-4.87,-6.47,9.43,5.3,4.47,26,94,0,32,46,0.696,308,1,2,77.083,375,3,27,2,5,36,2289,https://www.pro-football-reference.com/boxscores/201512060mia.htm,away,6.0,False
2015,2016-01-03,zyhFXj1nywrm1,Baltimore,Ravens,BAL,16,-8.0,-7.44,-2.41,-3.95,-2.5,-2.73,-2.11,21,59,0,30,56,0.536,292,1,2,59.524,341,1,10,2,4,38,1756,https://www.pro-football-reference.com/boxscores/201601030cin.htm,away,7.0,False
2016,2016-09-18,zyhFXj1nywrm1,Baltimore,Ravens,BAL,25,2.0,1.83,8.48,-6.65,-8.28,-10.96,2.98,26,80,0,25,45,0.556,302,2,2,72.639,382,0,0,2,4,29,1859,https://www.pro-football-reference.com/boxscores/201609180cle.htm,away,7.0,False
2016,2016-09-25,zyhFXj1nywrm1,Baltimore,Ravens,BAL,19,2.0,-10.63,-12.76,2.86,11.68,6.6,5.08,22,84,1,29,40,0.725,214,0,2,63.958,283,2,15,3,8,58,1866,https://www.pro-football-reference.com/boxscores/201609250jax.htm,away,7.0,False
2016,2016-10-16,zyhFXj1nywrm1,Baltimore,Ravens,BAL,23,-4.0,3.23,9.41,-3.45,-7.59,-14.76,7.17,26,98,2,26,48,0.542,307,0,0,73.872,391,2,14,0,15,111,2104,https://www.pro-football-reference.com/boxscores/201610160nyg.htm,away,7.0,False
2016,2016-10-23,zyhFXj1nywrm1,Baltimore,Ravens,BAL,16,-8.0,-22.09,-16.15,-5.61,3.23,-3.87,5.15,11,11,0,25,44,0.568,248,0,2,53.977,245,2,14,3,4,35,1403,https://www.pro-football-reference.com/boxscores/201610230nyj.htm,away,7.0,False
2016,2016-11-20,zyhFXj1nywrm1,Baltimore,Ravens,BAL,17,-10.0,10.17,7.71,2.79,-21.44,-24.96,3.85,16,101,1,23,35,0.657,269,1,0,98.393,368,1,2,0,12,136,1461,https://www.pro-football-reference.com/boxscores/201611200dal.htm,away,10.0,False
2016,2016-12-12,zyhFXj1nywrm1,Baltimore,Ravens,BAL,23,-7.0,-2.31,4.2,-4.64,-16.83,-15.59,-1.24,14,42,0,37,52,0.712,324,2,1,92.147,348,2,18,1,8,47,1846,https://www.pro-football-reference.com/boxscores/201612120nwe.htm,away,8.0,False
2016,2016-12-25,zyhFXj1nywrm1,Baltimore,Ravens,BAL,27,-4.0,5.24,1.39,2.85,-15.16,-10.48,-5.34,26,122,1,30,44,0.682,262,1,1,81.818,368,2,16,1,7,95,2077,https://www.pro-football-reference.com/boxscores/201612250pit.htm,away,7.0,False
2016,2017-01-01,zyhFXj1nywrm1,Baltimore,Ravens,BAL,10,-17.0,-5.44,-8.93,3.49,-13.29,-8.85,-4.83,16,72,1,33,51,0.647,279,0,2,62.459,335,3,16,2,4,41,1758,https://www.pro-football-reference.com/boxscores/201701010cin.htm,away,7.0,False
2017,2017-09-10,zyhFXj1nywrm1,Baltimore,Ravens,BAL,20,20.0,-3.67,0.93,-2.9,29.26,28.01,1.25,42,157,1,9,17,0.529,121,1,1,70.956,268,1,10,1,11,85,2040,https://www.pro-football-reference.com/boxscores/201709100cin.htm,away,14.0,False
2017,2017-09-24,zyhFXj1nywrm1,Baltimore,Ravens,BAL,7,-37.0,-23.82,-17.11,-8.12,-17.68,-14.61,-1.74,25,134,0,14,27,0.519,64,1,2,39.275,186,2,12,3,10,88,1557,https://www.pro-football-reference.com/boxscores/201709240jax.htm,away,7.0,False
